Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A
159.252	-0.007	0.006	-0.041	0.008
159.315	-0.001	0.000	-0.025	0.016
159.377	-0.001	0.000	-0.033	0.016
159.440	0.005	-0.006	-0.025	-0.000
159.502	-0.001	-0.006	-0.025	-0.000
159.565	-0.001	0.000	-0.033	0.016
159.628	-0.007	-0.006	-0.033	0.008
159.690	-0.001	0.000	-0.033	0.008
159.753	-0.001	0.000	-0.033	0.025
159.815	0.005	0.000	-0.025	0.016
159.878	-0.007	-0.006	-0.033	0.016
159.940	-0.007	0.000	-0.033	-0.000
160.003	-0.007	0.000	-0.033	0.025
160.065	-0.001	0.006	-0.033	0.016
160.128	-0.007	-0.006	-0.033	0.008
160.191	-0.001	-0.006	-0.033	0.016
160.253	-0.001	0.000	-0.016	0.008
160.316	-0.007	-0.006	-0.025	0.008
160.378	-0.001	0.000	-0.033	0.008
160.441	-0.001	-0.006	-0.025	0.016
160.503	-0.001	-0.006	-0.033	0.016
160.566	-0.001	-0.006	-0.025	0.025
160.628	-0.007	0.000	-0.025	0.008
160.691	-0.001	0.000	-0.025	0.016
160.753	-0.001	-0.006	-0.025	0.016
160.816	0.005	0.000	-0.033	0.016
160.879	0.005	0.000	-0.033	-0.000
160.941	-0.001	0.000	-0.049	0.016
161.004	-0.001	-0.006	-0.025	0.008
161.066	-0.007	-0.006	-0.025	0.016
161.129	-0.001	0.000	-0.025	0.025
161.191	-0.001	0.000	-0.025	0.016
161.254	-0.001	0.000	-0.025	-0.000
161.316	-0.001	0.006	-0.033	0.008
161.379	0.005	0.006	-0.033	0.008
161.442	-0.001	-0.006	-0.025	0.008
161.504	0.005	0.000	-0.033	0.025
161.567	-0.001	0.006	-0.033	0.008
161.629	0.005	0.006	-0.025	0.008
161.692	-0.007	0.000	-0.025	0.008
161.754	-0.001	0.000	-0.016	0.016
161.817	0.005	-0.006	-0.025	0.016
161.879	-0.007	0.000	-0.016	-0.000
161.942	-0.007	0.006	-0.033	0.016
162.004	-0.001	0.000	-0.025	0.008
162.067	-0.007	-0.006	-0.033	0.008
162.130	-0.007	0.000	-0.033	0.008
162.192	-0.007	0.006	-0.041	0.008
162.255	-0.001	-0.012	-0.033	0.016
162.317	-0.001	0.000	-0.025	-0.000
162.380	-0.007	0.006	-0.025	0.025
162.442	-0.001	0.012	-0.041	0.008
162.505	-0.001	-0.006	-0.041	0.016
162.567	-0.001	0.000	-0.033	0.008
162.630	-0.013	0.000	-0.033	0.008
162.693	0.005	0.000	-0.025	0.008
162.755	-0.001	0.000	-0.041	0.008
162.818	-0.001	-0.006	-0.025	0.008
162.880	-0.001	-0.012	-0.025	0.008
162.943	-0.007	0.000	-0.025	0.008
163.005	-0.001	0.006	-0.033	0.016
163.068	-0.001	0.000	-0.041	0.025
163.130	0.005	0.006	-0.025	0.008
163.193	0.012	-0.006	-0.033	0.008
163.255	-0.001	-0.006	-0.033	0.008
163.318	-0.001	0.006	-0.025	0.025
163.381	0.005	-0.006	-0.033	-0.000
163.443	-0.001	0.000	-0.033	0.008
163.506	-0.001	-0.006	-0.025	0.008
163.568	-0.001	0.000	-0.025	-0.000
163.631	-0.001	-0.006	-0.033	0.016
163.693	-0.001	0.006	-0.025	0.008
163.756	-0.001	0.006	-0.025	0.016
163.818	0.005	-0.006	-0.025	0.008
163.881	-0.001	0.000	-0.033	-0.000
163.944	0.005	-0.006	-0.025	0.008
164.006	-0.007	-0.006	-0.025	0.025
164.069	-0.001	0.000	-0.025	-0.000
164.131	-0.013	-0.006	-0.033	0.016
164.194	-0.007	0.000	-0.033	0.008
164.256	0.005	0.000	-0.025	0.008
164.319	-0.001	-0.006	-0.033	0.016
164.381	-0.001	0.000	-0.025	0.008
164.444	-0.007	0.000	-0.041	0.008
164.506	-0.007	0.000	-0.025	0.008
164.569	-0.001	0.000	-0.025	-0.000
164.632	0.012	-0.006	-0.033	0.008
164.694	0.005	0.000	-0.033	0.008
164.757	-0.001	0.000	-0.025	0.008
164.819	-0.007	0.000	-0.025	0.008
164.882	0.005	0.000	-0.025	0.025
164.944	-0.007	0.000	-0.033	-0.000
165.007	0.005	0.000	-0.025	0.008
165.069	0.012	0.006	-0.025	0.016
165.132	0.005	0.006	-0.033	-0.000
165.195	0.005	0.000	-0.025	-0.000
165.257	0.005	-0.006	-0.033	-0.000
165.320	-0.001	0.000	-0.033	0.008
165.382	-0.001	0.006	-0.033	0.016
165.445	-0.001	0.000	-0.033	0.016
165.507	-0.001	0.012	-0.033	0.016
165.570	0.005	0.000	-0.025	0.008
165.632	0.012	-0.006	-0.025	0.016
165.695	-0.007	0.000	-0.025	-0.000
165.757	-0.001	0.000	-0.025	-0.000
165.820	0.005	-0.006	-0.033	0.016
165.883	-0.001	0.000	-0.033	0.016
165.945	-0.007	-0.006	-0.033	0.016
166.008	0.012	0.000	-0.025	0.016
166.070	-0.001	0.000	-0.025	0.016
166.133	-0.007	0.000	-0.033	0.016
166.195	-0.001	0.000	-0.033	0.016
166.258	-0.007	-0.006	-0.025	-0.000
166.320	-0.001	-0.006	-0.025	0.008
166.383	-0.001	0.000	-0.025	0.025
166.446	-0.001	0.000	-0.033	0.016
166.508	0.005	-0.006	-0.025	0.016
166.571	-0.007	-0.006	-0.025	0.016
166.633	0.012	0.000	-0.025	0.008
166.696	-0.001	-0.006	-0.025	0.008
166.758	-0.007	0.000	-0.033	0.016
166.821	-0.001	0.006	-0.025	0.016
166.883	-0.001	0.000	-0.025	0.008
166.946	-0.001	-0.006	-0.025	0.016
167.008	-0.001	0.000	-0.016	-0.000
167.071	-0.001	-0.006	-0.025	0.008
167.134	-0.001	0.000	-0.016	0.008
167.196	-0.001	0.000	-0.025	0.008
167.259	-0.013	-0.006	-0.033	-0.000
167.321	0.005	0.006	-0.033	0.016
167.384	-0.001	0.006	-0.033	-0.008
167.446	0.012	0.006	-0.041	0.008
167.509	0.005	-0.006	-0.025	0.016
167.571	-0.001	-0.006	-0.033	0.016
167.634	-0.001	0.006	-0.041	0.016
167.697	-0.007	0.006	-0.025	0.008
167.759	-0.001	0.000	-0.025	-0.000
167.822	-0.007	0.000	-0.025	0.016
167.884	-0.001	0.006	-0.033	0.008
167.947	-0.001	0.000	-0.025	-0.000
168.009	-0.001	0.000	-0.033	0.016
168.072	-0.007	0.000	-0.025	0.016
168.134	-0.001	0.000	-0.025	0.016
168.197	-0.001	0.000	-0.025	0.008
168.259	-0.001	-0.006	-0.041	0.008
168.322	-0.001	0.000	-0.025	0.016
168.385	-0.001	0.000	-0.033	0.016
168.447	-0.007	-0.006	-0.025	0.016
168.510	-0.001	-0.006	-0.033	0.016
168.572	-0.001	-0.006	-0.025	0.008
168.635	0.005	0.000	-0.025	0.008
168.697	-0.007	-0.006	-0.033	0.016
168.760	-0.007	0.000	-0.025	0.016
168.822	-0.001	-0.006	-0.025	0.008
168.885	-0.001	-0.006	-0.025	0.016
168.948	-0.007	0.000	-0.033	0.025
169.010	0.005	0.000	-0.041	0.016
169.073	-0.001	0.000	-0.025	0.016
169.135	0.005	-0.006	-0.033	-0.000
169.198	-0.001	0.000	-0.041	0.008
169.260	-0.001	0.000	-0.025	0.008
169.323	-0.007	-0.006	-0.033	0.016
169.385	0.005	0.000	-0.025	-0.000
169.448	-0.007	0.006	-0.033	0.008
169.510	-0.001	-0.006	-0.025	-0.000
169.573	-0.007	0.006	-0.025	0.008
169.636	-0.001	-0.012	-0.041	-0.000
169.698	-0.001	0.000	-0.033	0.008
169.761	0.005	-0.006	-0.025	0.008
169.823	-0.007	0.000	-0.025	-0.000
169.886	-0.007	-0.006	-0.033	-0.000
169.948	-0.001	-0.006	-0.033	-0.000
170.011	-0.007	-0.006	-0.025	0.016
170.073	-0.001	0.000	-0.025	0.016
170.136	-0.001	-0.006	-0.025	0.016
170.199	-0.001	-0.006	-0.033	0.008
170.261	-0.001	-0.006	-0.025	0.008
170.324	-0.001	0.000	-0.025	0.008
170.386	-0.001	0.000	-0.033	0.008
170.449	-0.001	-0.006	-0.025	0.008
170.511	0.005	0.000	-0.025	0.016
170.574	-0.001	0.000	-0.025	0.008
170.636	-0.007	0.000	-0.025	0.008
170.699	-0.007	-0.012	-0.025	0.008
170.761	-0.001	-0.006	-0.033	0.016
170.824	-0.007	0.000	-0.025	0.008
170.887	0.005	0.006	-0.033	0.008
170.949	-0.001	-0.006	-0.033	0.008
171.012	-0.001	0.000	-0.033	-0.000
171.074	0.005	-0.006	-0.025	0.016
171.137	-0.001	-0.006	-0.025	0.016
171.199	-0.001	-0.006	-0.025	0.016
171.262	-0.001	0.000	-0.025	0.008
171.324	-0.001	0.000	-0.025	0.008
171.387	0.012	0.006	-0.025	0.016
171.450	0.005	0.000	-0.016	0.008
171.512	-0.001	0.000	-0.041	0.016
171.575	0.005	-0.006	-0.033	0.008
171.637	-0.001	0.000	-0.041	0.008
171.700	-0.007	0.006	-0.025	0.008
171.762	0.005	-0.012	-0.041	0.008
171.825	-0.001	0.000	-0.033	0.016
171.887	-0.001	0.000	-0.008	0.016
171.950	-0.001	0.006	-0.016	0.016
172.012	-0.001	-0.006	-0.033	0.016
172.075	-0.001	0.000	-0.025	0.008
172.138	-0.001	0.000	-0.025	-0.008
172.200	-0.001	-0.006	-0.033	0.016
172.263	-0.007	-0.006	-0.016	0.008
172.325	0.005	0.006	-0.025	0.016
172.388	-0.001	0.006	-0.033	0.016
172.450	-0.007	0.000	-0.025	0.008
172.513	-0.007	-0.006	-0.033	-0.000
172.575	-0.007	0.000	-0.033	0.025
172.638	-0.001	0.000	-0.025	0.016
172.701	0.005	-0.012	-0.033	0.008
172.763	-0.007	0.006	-0.025	0.008
172.826	-0.001	-0.006	-0.033	0.008
172.888	-0.001	0.000	-0.025	0.016
172.951	-0.001	0.000	-0.025	0.008
173.013	-0.001	-0.006	-0.025	0.008
173.076	-0.001	0.000	-0.033	0.016
173.138	-0.001	0.000	-0.041	0.016
173.201	-0.001	-0.006	-0.016	0.016
173.263	-0.007	-0.012	-0.025	0.016
173.326	-0.001	-0.006	-0.025	0.008
173.389	-0.007	0.000	-0.025	0.016
173.451	0.012	0.000	-0.025	0.008
173.514	-0.007	0.000	-0.025	0.008
173.576	-0.013	0.006	-0.025	0.008
173.639	0.005	0.006	-0.033	0.025
173.701	-0.001	0.000	-0.025	0.016
173.764	0.005	-0.006	-0.033	-0.000
173.826	0.005	0.000	-0.025	0.016
173.889	-0.001	-0.006	-0.025	0.016
173.952	0.005	0.000	-0.025	0.008
174.014	0.005	0.000	-0.025	0.008
174.077	-0.007	0.000	-0.033	0.016
174.139	-0.007	0.000	-0.025	0.008
174.202	-0.001	0.006	-0.033	0.016
174.264	-0.007	0.000	-0.025	-0.000
174.327	0.005	0.006	-0.025	0.025
174.389	-0.001	-0.006	-0.025	0.008
174.452	-0.007	0.000	-0.025	0.008
174.514	0.005	0.000	-0.033	0.008
174.577	0.005	-0.012	-0.033	0.008
174.640	0.005	-0.012	-0.025	0.016
174.702	-0.001	0.000	-0.033	0.016
174.765	0.005	-0.006	-0.025	0.008
174.827	-0.007	0.000	-0.033	0.008
174.890	0.005	0.000	-0.033	-0.000
174.952	-0.007	-0.006	-0.033	0.008
175.015	-0.001	-0.006	-0.033	0.016
175.077	-0.007	-0.006	-0.033	0.016
175.140	0.005	0.006	-0.025	0.008
175.203	-0.001	0.006	-0.041	0.008
175.265	-0.001	0.006	-0.016	0.016
175.328	0.005	0.012	-0.025	0.016
175.390	-0.007	0.006	-0.033	0.016
175.453	0.005	0.006	-0.025	0.008
175.515	-0.007	-0.012	-0.033	0.008
175.578	0.005	-0.006	-0.033	0.016
175.640	-0.001	0.000	-0.025	0.016
175.703	-0.007	-0.012	-0.041	0.008
175.765	-0.013	-0.006	-0.025	0.008
175.828	0.005	0.006	-0.016	-0.000
175.891	-0.001	0.000	-0.025	0.016
175.953	-0.007	-0.006	-0.041	0.008
176.016	0.012	0.006	-0.025	0.008
176.078	-0.001	0.006	-0.033	0.008
176.141	-0.001	-0.006	-0.025	0.008
176.203	-0.001	0.000	-0.025	0.008
176.266	0.005	-0.006	-0.025	0.008
176.328	-0.001	0.006	-0.033	-0.000
176.391	-0.001	-0.006	-0.033	0.008
176.454	0.005	0.000	-0.025	0.008
176.516	-0.001	0.000	-0.025	0.016
176.579	0.005	0.000	-0.041	0.008
176.641	0.005	0.006	-0.033	0.008
176.704	-0.007	0.000	-0.033	0.008
176.766	-0.001	0.006	-0.025	0.008
176.829	-0.001	0.000	-0.025	-0.000
176.891	-0.001	0.000	-0.025	0.016
176.954	-0.001	0.006	-0.033	-0.000
177.016	-0.001	-0.006	-0.033	0.008
177.079	-0.001	-0.006	-0.025	0.016
177.142	-0.001	0.000	-0.033	0.008
177.204	-0.001	0.000	-0.025	0.008
177.267	-0.001	0.000	-0.033	0.016
177.329	-0.007	0.006	-0.016	0.008
177.392	0.005	-0.012	-0.025	0.008
177.454	-0.001	0.006	-0.033	0.008
177.517	0.005	0.006	-0.041	0.016
177.579	-0.001	0.000	-0.033	0.016
177.642	-0.001	0.006	-0.016	0.008
177.705	-0.001	-0.006	-0.025	0.008
177.767	-0.001	0.000	-0.025	0.008
177.830	0.005	0.006	-0.041	0.016
177.892	-0.001	-0.006	-0.025	0.016
177.955	-0.007	0.006	-0.033	0.016
178.017	-0.001	0.000	-0.025	0.008
178.080	-0.001	0.006	-0.033	0.016
178.142	-0.007	0.012	-0.033	-0.000
178.205	0.005	0.000	-0.033	0.016
178.267	-0.001	0.000	-0.033	0.025
178.330	-0.001	0.000	-0.033	0.025
178.393	0.005	0.006	-0.033	0.008
178.455	-0.007	-0.006	-0.025	0.016
178.518	-0.001	0.000	-0.033	0.008
178.580	-0.001	0.006	-0.025	0.008
178.643	0.005	0.000	-0.033	0.025
178.705	0.005	0.000	-0.025	-0.000
178.768	0.005	-0.006	-0.016	0.016
178.830	-0.007	-0.006	-0.033	0.008
178.893	-0.001	-0.006	-0.025	0.025
178.956	0.005	0.000	-0.025	0.008
179.018	-0.007	0.000	-0.033	-0.000
179.081	-0.001	-0.006	-0.033	0.016
179.143	0.005	0.000	-0.025	-0.000
179.206	-0.007	0.000	-0.033	0.016
179.268	-0.007	-0.006	-0.025	0.016
179.331	-0.001	0.000	-0.041	0.025
179.393	-0.001	-0.006	-0.025	0.008
179.456	0.005	0.000	-0.033	0.016
179.518	-0.007	0.000	-0.033	0.016
179.581	-0.007	-0.006	-0.041	0.016
179.644	0.005	-0.006	-0.033	0.008
179.706	-0.001	0.006	-0.033	0.008
179.769	0.005	-0.006	-0.016	0.016
179.831	-0.001	0.000	-0.025	0.016
179.894	-0.001	0.000	-0.025	0.008
179.956	-0.007	-0.006	-0.025	0.008
180.019	-0.007	0.006	-0.025	0.016
180.081	-0.013	0.000	-0.033	0.016
180.144	-0.001	-0.006	-0.025	0.025
180.207	-0.001	0.000	-0.033	0.016
180.269	-0.001	0.000	-0.025	0.016
180.332	-0.001	0.000	-0.041	0.008
180.394	0.005	-0.006	-0.033	-0.000
180.457	-0.001	0.000	-0.025	-0.000
180.519	-0.001	0.006	-0.025	0.008
180.582	-0.001	-0.006	-0.033	0.008
180.644	-0.001	-0.006	-0.033	0.008
180.707	-0.001	0.000	-0.033	0.008
180.769	-0.001	-0.006	-0.025	0.008
180.832	-0.001	0.000	-0.025	0.008
180.895	0.005	-0.006	-0.025	0.025
180.957	-0.007	0.006	-0.016	0.008
181.020	-0.007	0.000	-0.016	0.016
181.082	-0.001	0.000	-0.033	0.016
181.145	-0.007	0.000	-0.025	0.008
181.207	-0.001	0.000	-0.025	0.016
181.270	-0.001	0.006	-0.016	0.016
181.332	-0.007	0.000	-0.041	0.016
181.395	0.005	0.000	-0.033	-0.000
181.458	-0.001	0.000	-0.025	0.016
181.520	-0.001	-0.006	-0.025	0.008
181.583	-0.001	0.006	-0.025	0.008
181.645	-0.001	0.006	-0.025	0.016
181.708	0.005	0.000	-0.025	0.016
181.770	-0.001	-0.006	-0.033	0.016
181.833	-0.007	-0.012	-0.025	0.008
181.895	-0.001	-0.006	-0.033	0.008
181.958	-0.001	0.000	-0.025	0.016
182.020	-0.007	0.006	-0.025	0.008
182.083	-0.007	-0.006	-0.025	0.008
182.146	-0.001	-0.006	-0.033	0.008
182.208	-0.007	-0.012	-0.025	0.016
182.271	0.005	0.006	-0.025	0.016
182.333	-0.001	0.000	-0.033	0.008
182.396	-0.001	-0.006	-0.025	0.008
182.458	0.005	-0.006	-0.041	0.016
182.521	0.005	0.006	-0.033	0.016
182.583	-0.001	0.006	-0.025	0.008
182.646	0.005	0.000	-0.033	0.008
182.709	-0.007	0.000	-0.025	0.008
182.771	-0.001	0.000	-0.033	0.016
182.834	-0.001	-0.006	-0.025	0.008
182.896	-0.001	0.000	-0.033	-0.000
182.959	-0.001	0.006	-0.041	0.008
183.021	-0.007	-0.006	-0.033	0.008
183.084	0.005	-0.012	-0.025	0.008
183.146	0.005	0.000	-0.025	0.016
183.209	0.005	0.012	-0.016	0.025
183.271	-0.001	-0.006	-0.033	0.016
183.334	-0.001	-0.006	-0.025	0.008
183.397	-0.001	0.000	-0.025	-0.000
183.459	-0.001	0.006	-0.025	-0.000
183.522	0.005	0.000	-0.033	0.008
183.584	-0.007	0.000	-0.033	0.008
183.647	-0.007	-0.012	-0.033	0.008
183.709	-0.013	0.000	-0.025	-0.000
183.772	-0.001	-0.012	-0.025	0.016
183.834	0.005	0.000	-0.025	0.016
183.897	-0.001	0.000	-0.025	0.008
183.960	0.005	0.000	-0.033	0.008
184.022	-0.001	0.000	-0.025	0.016
184.085	-0.001	0.000	-0.033	0.008
184.147	-0.007	-0.012	-0.025	0.016
184.210	-0.001	-0.006	-0.016	0.016
184.272	0.005	0.000	-0.025	0.016
184.335	-0.001	-0.006	-0.033	0.016
184.397	-0.001	0.000	-0.025	0.008
184.460	-0.001	0.000	-0.016	0.016
184.522	-0.001	0.006	-0.033	0.008
184.585	0.005	-0.006	-0.033	0.016
184.648	-0.001	0.000	-0.025	0.016
184.710	0.012	0.000	-0.025	0.008
184.773	0.012	0.000	-0.041	0.016
184.835	-0.007	-0.006	-0.033	-0.000
184.898	-0.007	0.000	-0.025	0.016
184.960	-0.007	0.000	-0.025	0.016
185.023	0.005	-0.006	-0.025	0.025
185.085	-0.001	0.006	-0.025	0.008
185.148	-0.001	-0.012	-0.025	0.016
185.211	-0.001	0.000	-0.025	-0.000
185.273	-0.001	0.000	-0.041	-0.000
185.336	-0.007	0.006	-0.033	0.008
185.398	0.005	-0.006	-0.033	0.008
185.461	-0.001	0.000	-0.016	-0.000
185.523	-0.001	0.000	-0.033	0.008
185.586	-0.007	0.006	-0.025	-0.000
185.648	-0.007	-0.006	-0.033	0.008
185.711	0.005	-0.006	-0.033	0.025
185.773	-0.001	0.000	-0.025	0.008
185.836	-0.007	-0.006	-0.025	0.008
185.899	-0.001	-0.006	-0.033	0.016
185.961	-0.001	0.000	-0.041	-0.000
186.024	-0.001	-0.006	-0.025	0.008
186.086	0.005	0.000	-0.033	0.008
186.149	-0.001	0.000	-0.041	0.016
186.211	-0.001	0.000	-0.033	0.025
186.274	-0.007	0.000	-0.016	0.016
186.336	0.005	-0.006	-0.025	0.008
186.399	-0.007	0.000	-0.033	0.008
186.462	-0.001	0.000	-0.033	-0.000
186.524	-0.001	-0.006	-0.025	0.008
186.587	-0.007	0.000	-0.033	0.016
186.649	-0.001	-0.006	-0.033	0.008
186.712	-0.007	-0.012	-0.033	-0.000
186.774	-0.007	-0.006	-0.025	-0.000
186.837	-0.001	0.000	-0.041	-0.000
186.899	-0.001	0.000	-0.033	0.016
186.962	-0.001	0.000	-0.025	0.008
187.024	-0.001	0.000	-0.025	0.008
187.087	0.012	0.000	-0.033	-0.008
187.150	-0.001	0.000	-0.033	0.016
187.212	-0.001	0.000	-0.033	0.016
187.275	-0.007	0.000	-0.025	-0.000
187.337	0.005	0.000	-0.033	0.008
187.400	-0.007	0.000	-0.025	-0.000
187.462	-0.007	0.006	-0.033	0.016
187.525	-0.007	-0.006	-0.033	0.008
187.587	-0.007	-0.006	-0.033	0.008
187.650	0.005	0.000	-0.025	0.016
187.713	-0.001	0.000	-0.033	0.016
187.775	-0.001	0.000	-0.025	0.016
187.838	-0.007	-0.012	-0.025	0.016
187.900	-0.001	0.006	-0.025	0.008
187.963	0.005	0.006	-0.033	0.016
188.025	-0.007	0.000	-0.033	0.016
188.088	-0.007	0.006	-0.025	0.008
188.150	0.012	0.000	-0.025	0.016
188.213	0.005	-0.006	-0.016	0.016
188.275	-0.007	-0.006	-0.025	-0.000
188.338	0.005	-0.006	-0.016	0.008
188.401	0.005	0.000	-0.041	0.016
188.463	-0.001	0.000	-0.033	-0.000
188.526	-0.007	0.000	-0.033	0.016
188.588	-0.007	-0.006	-0.025	0.016
188.651	-0.001	-0.006	-0.025	0.008
188.713	-0.007	0.000	-0.025	0.016
188.776	-0.007	0.000	-0.025	0.016
188.838	-0.001	0.000	-0.025	-0.000
188.901	-0.001	0.000	-0.033	0.025
188.964	-0.001	0.000	-0.025	0.008
189.026	-0.007	0.000	-0.025	0.016
189.089	-0.001	0.000	-0.016	0.008
189.151	-0.001	-0.006	-0.025	0.016
189.214	0.005	0.000	-0.025	0.008
189.276	-0.001	0.000	-0.041	0.008
189.339	-0.007	0.000	-0.025	0.016
189.401	0.005	0.000	-0.041	0.008
189.464	0.005	-0.012	-0.025	0.008
189.526	-0.001	-0.006	-0.016	0.016
189.589	0.005	0.000	-0.025	0.008
189.652	-0.007	0.000	-0.025	0.016
189.714	-0.001	-0.006	-0.016	-0.008
189.777	-0.001	0.000	-0.033	0.016
189.839	0.005	0.000	-0.041	0.016
189.902	0.005	0.000	-0.033	0.016
189.964	-0.001	0.000	-0.016	-0.000
190.027	-0.007	0.000	-0.033	0.008
190.089	-0.001	-0.012	-0.025	0.016
190.152	-0.001	0.000	-0.016	0.016
190.215	-0.007	0.000	-0.025	0.008
190.277	0.005	-0.006	-0.033	0.008
190.340	0.005	0.000	-0.033	0.016
190.402	0.005	0.000	-0.033	0.025
190.465	-0.013	0.006	-0.025	0.025
190.527	0.005	-0.006	-0.025	0.016
190.590	-0.007	-0.006	-0.033	0.016
190.652	0.005	-0.006	-0.033	0.008
190.715	0.005	0.000	-0.025	0.016
190.777	-0.007	-0.006	-0.025	-0.000
190.840	-0.001	0.006	-0.033	0.008
190.903	-0.007	0.000	-0.025	0.008
190.965	-0.001	-0.006	-0.033	-0.000
191.028	-0.001	0.000	-0.025	0.016
191.090	0.005	0.000	-0.033	0.008
191.153	-0.001	0.006	-0.041	0.008
191.215	-0.007	-0.006	-0.033	0.016
191.278	0.005	0.000	-0.008	0.016
191.340	0.005	0.000	-0.016	0.008
191.403	-0.007	-0.012	-0.033	0.016
191.466	-0.007	-0.006	-0.025	0.016
191.528	-0.007	0.000	-0.025	0.008
191.591	-0.001	0.006	-0.025	0.016
191.653	-0.007	0.000	-0.033	0.008
191.716	-0.007	0.000	-0.033	0.025
191.778	0.005	0.000	-0.025	0.025
191.841	-0.001	0.000	-0.008	0.008
191.903	-0.001	-0.006	-0.016	-0.000
191.966	0.005	-0.006	-0.033	0.025
192.028	-0.001	0.000	-0.033	-0.000
192.091	-0.001	-0.006	-0.025	0.016
192.154	-0.001	0.000	-0.033	0.008
192.216	-0.007	-0.006	-0.033	0.008
192.279	-0.001	-0.006	-0.025	0.016
192.341	-0.001	0.000	-0.033	0.016
192.404	-0.007	-0.012	-0.033	0.008
192.466	-0.007	0.000	-0.025	0.008
192.529	-0.001	0.000	-0.025	0.008
192.591	-0.001	-0.006	-0.033	0.016
192.654	-0.001	-0.006	-0.025	-0.000
192.717	0.005	0.000	-0.025	0.008
192.779	-0.001	0.000	-0.033	0.016
192.842	-0.007	-0.006	-0.025	0.025
192.904	-0.007	-0.006	-0.033	0.008
192.967	-0.001	0.000	-0.033	0.008
193.029	-0.001	0.000	-0.025	0.008
193.092	0.005	0.000	-0.033	0.016
193.154	-0.007	0.000	-0.025	-0.000
193.217	0.005	0.000	-0.033	0.016
193.279	-0.007	0.006	-0.025	0.016
193.342	0.005	-0.006	-0.033	-0.000
193.405	-0.001	0.006	-0.033	0.008
193.467	-0.001	-0.006	-0.033	0.008
193.530	0.005	0.000	-0.033	-0.000
193.592	-0.001	0.000	-0.033	0.016
193.655	-0.001	0.000	-0.033	0.008
193.717	0.012	-0.006	-0.025	0.008
193.780	-0.001	-0.006	-0.025	0.008
193.842	0.005	0.000	-0.033	0.008
193.905	-0.001	-0.006	-0.016	-0.000
193.968	-0.007	-0.012	-0.025	0.008
194.030	-0.007	-0.006	-0.033	0.008
194.093	-0.001	-0.012	-0.033	0.008
194.155	-0.007	0.006	-0.033	0.016
194.218	-0.001	-0.006	-0.025	0.008
194.280	-0.001	-0.006	-0.025	0.008
194.343	-0.001	0.000	-0.033	0.008
194.405	-0.001	0.006	-0.033	0.008
194.468	0.005	0.000	-0.033	0.025
194.530	-0.001	0.000	-0.025	0.016
194.593	-0.007	0.000	-0.033	0.016
194.656	-0.001	0.000	-0.025	0.008
194.718	0.005	-0.006	-0.025	-0.000
194.781	0.005	0.000	-0.016	0.008
194.843	-0.001	0.006	-0.033	0.008
194.906	-0.001	-0.006	-0.033	-0.000
194.968	-0.001	-0.006	-0.025	0.016
195.031	-0.007	0.000	-0.033	0.025
195.093	0.005	0.000	-0.025	0.008
195.156	-0.001	-0.012	-0.033	0.016
195.219	-0.001	-0.012	-0.025	0.016
195.281	-0.001	-0.006	-0.025	-0.000
195.344	0.005	-0.006	-0.033	0.025
195.406	-0.001	0.000	-0.025	0.008
195.469	-0.001	0.000	-0.033	0.016
195.531	-0.007	0.000	-0.033	0.008
195.594	-0.001	0.000	-0.025	0.008
195.656	0.005	0.000	-0.033	0.008
195.719	-0.007	0.000	-0.025	0.016
195.781	-0.001	-0.006	-0.033	0.008
195.844	-0.001	-0.006	-0.041	0.016
195.907	0.005	0.000	-0.025	0.008
195.969	-0.001	0.000	-0.025	-0.000
196.032	0.005	-0.006	-0.025	0.008
196.094	0.005	0.000	-0.033	0.016
196.157	-0.001	0.000	-0.025	0.016
196.219	-0.001	0.006	-0.033	0.025
196.282	-0.001	0.006	-0.025	0.016
196.344	-0.007	-0.006	-0.041	-0.000
196.407	-0.001	-0.006	-0.025	0.008
196.470	0.005	0.000	-0.025	0.008
196.532	-0.001	0.012	-0.025	0.016
196.595	-0.001	-0.006	-0.025	-0.000
196.657	-0.007	0.000	-0.025	0.008
196.720	0.005	0.012	-0.041	0.016
196.782	0.005	0.000	-0.033	0.016
196.845	-0.001	-0.006	-0.025	-0.008
196.907	-0.007	0.000	-0.025	0.025
196.970	-0.001	-0.006	-0.033	0.016
197.032	-0.007	0.006	-0.025	0.008
197.095	0.012	-0.006	-0.033	0.016
197.158	0.005	-0.012	-0.016	0.008
197.220	-0.001	-0.006	-0.033	0.016
197.283	-0.007	0.000	-0.025	0.016
197.345	-0.001	0.006	-0.025	-0.000
197.408	-0.001	0.000	-0.033	-0.000
197.470	-0.001	-0.006	-0.033	0.008
197.533	-0.001	0.000	-0.033	0.008
197.595	-0.007	-0.006	-0.041	-0.000
197.658	-0.007	0.000	-0.033	0.016
197.721	-0.001	0.000	-0.033	0.008
197.783	-0.001	0.000	-0.033	-0.000
197.846	0.005	-0.006	-0.025	0.008
197.908	-0.001	0.000	-0.033	0.016
197.971	0.005	0.006	-0.025	0.008
198.033	-0.007	-0.006	-0.025	0.016
198.096	-0.001	0.000	-0.033	0.008
198.158	-0.007	-0.006	-0.025	0.008
198.221	0.005	-0.006	-0.025	0.008
198.283	-0.001	0.006	-0.033	0.016
198.346	-0.001	0.006	-0.025	0.016
198.409	0.005	-0.012	-0.033	0.008
